Date,Price,Open,High,Low,Vol.,Change %
20-Apr-21,260.978,261.214,272.537,234.72,234.92M,-0.13%
19-Apr-21,261.307,273.485,281.516,250.549,246.69M,-4.49%
18-Apr-21,273.603,301.084,304.464,231.866,236.97M,-9.08%
17-Apr-21,300.927,308.274,335.268,298.309,4.40M,-2.35%
16-Apr-21,308.174,285.696,316.194,265.892,257.36M,7.85%
15-Apr-21,285.754,278.888,290.527,266.225,4.83M,2.64%
14-Apr-21,278.408,267.4,282.926,255.643,250.63M,4.21%
13-Apr-21,267.17,244.451,273.218,244.442,2.82M,9.20%
12-Apr-21,244.655,252.463,258.89,240.174,249.40M,-3.06%
11-Apr-21,252.375,256.269,263.42,245.026,6.32M,-1.52%
10-Apr-21,256.269,220.83,256.367,219.22,242.78M,16.02%
9-Apr-21,220.879,226.35,228.798,218.96,229.64M,-2.47%
8-Apr-21,226.48,219.098,228.11,217.017,231.31M,3.43%
7-Apr-21,218.974,236.686,242.829,211,238.65M,-7.54%
6-Apr-21,236.827,221.468,244.508,213.207,243.94M,6.94%
5-Apr-21,221.456,202.28,225.16,198.229,229.15M,9.47%
4-Apr-21,202.291,195.209,204.659,192.371,204.40M,3.62%
3-Apr-21,195.231,211.639,217.658,194.984,225.94M,-7.84%
2-Apr-21,211.84,202.341,213.742,200.831,942.91K,4.69%
1-Apr-21,202.352,196.671,204.67,194.24,201.89M,2.89%
31-Mar-21,196.661,195.78,198.902,187.055,191.48M,0.45%
30-Mar-21,195.771,193.742,199.931,190.301,174.96M,1.04%
29-Mar-21,193.762,184.231,197.501,182.45,188.05M,5.17%
28-Mar-21,184.239,184.079,187.268,180.069,177.86M,0.10%
27-Mar-21,184.061,183.46,186.07,177.824,176.09M,0.36%
26-Mar-21,183.401,171.549,183.783,171.49,166.74M,6.84%
25-Mar-21,171.66,176.168,178.325,167.922,154.08M,-2.58%
24-Mar-21,176.2,185.861,196.907,172.39,181.91M,-5.37%
23-Mar-21,186.19,185.553,189.309,181.262,638.93K,0.30%
22-Mar-21,185.639,195.32,198.718,184.685,188.33M,-4.99%
21-Mar-21,195.38,200.079,201.799,192.138,188.01M,-2.31%
20-Mar-21,199.991,199.989,206.098,198.91,196.51M,-0.14%
19-Mar-21,200.276,199.739,204.969,195.855,177.88K,0.27%
18-Mar-21,199.733,205.929,208.177,199.341,989.87K,-3.09%
17-Mar-21,206.11,201.661,206.738,194.473,176.18M,2.19%
16-Mar-21,201.698,200.505,205.037,191.631,128.92M,0.62%
15-Mar-21,200.462,214.23,222.536,197.66,132.91M,-6.43%
14-Mar-21,214.226,226.043,228.041,214.226,1.67M,-5.30%
13-Mar-21,226.208,220.61,230.087,213.28,205.69M,2.54%
12-Mar-21,220.61,201.351,224.22,198.59,2.08M,9.58%
11-Mar-21,201.329,200.114,203.391,191.113,169.26M,0.60%
10-Mar-21,200.133,203.731,207.857,191.631,183.88M,-1.78%
9-Mar-21,203.751,191.779,204.888,189.31,162.66M,6.34%
8-Mar-21,191.595,190.763,195.221,179.612,1.14M,0.44%
7-Mar-21,190.759,182.839,192.096,182.233,146.54M,4.34%
6-Mar-21,182.816,180.142,184.542,174.774,146.26M,1.48%
5-Mar-21,180.142,180.669,183.54,168.671,153.39M,-0.29%
4-Mar-21,180.657,187.684,194.404,177.061,173.56M,-3.81%
3-Mar-21,187.812,179.061,196.097,176.955,163.81M,5.32%
2-Mar-21,178.32,175.845,185.104,170.761,1.12M,1.33%
1-Mar-21,175.978,165.148,176.499,163.371,141.79M,6.58%
28-Feb-21,165.119,171.846,172.836,153.951,170.19M,-3.93%
27-Feb-21,171.868,170.302,180.337,167.121,161.69M,1.09%
26-Feb-21,170.02,179.243,182.625,162.87,2.18M,-5.29%
25-Feb-21,179.507,181.528,205.052,175.183,204.30M,-1.10%
24-Feb-21,181.499,177.591,189.385,169.287,199.81M,2.23%
23-Feb-21,177.538,208.061,208.675,157.993,1.40M,-14.66%
22-Feb-21,208.039,227.162,227.296,178.792,212.94M,-8.44%
21-Feb-21,227.219,226.831,233.584,220.207,198.55M,-0.12%
20-Feb-21,227.5,236.392,247.073,214.528,1.47M,-3.88%
19-Feb-21,236.694,226.673,241.66,220.344,192.82M,4.46%
18-Feb-21,226.58,237.348,238.938,220.793,200.40M,-4.42%
17-Feb-21,237.066,210.468,237.439,203.616,214.05M,12.68%
16-Feb-21,210.389,207.709,221.909,200.152,208.17M,1.29%
15-Feb-21,207.709,213.649,219.821,185.652,221.53M,-2.75%
14-Feb-21,213.589,226.009,230.445,208.422,217.96M,-5.47%
13-Feb-21,225.942,196.589,228.816,191.73,236.46M,15.05%
12-Feb-21,196.382,183.602,199.51,176.852,168.15M,6.87%
11-Feb-21,183.757,181.65,193.365,175.917,164.63M,1.21%
10-Feb-21,181.551,181.509,195.077,170.016,200.54M,0.06%
9-Feb-21,181.442,167.283,184.283,164.397,160.46M,8.42%
8-Feb-21,167.351,150.732,169.277,147.862,136.40M,11.03%
7-Feb-21,150.731,155.572,157.22,145.275,130.21M,-3.00%
6-Feb-21,155.393,155.055,164.031,149.978,142.45M,0.24%
5-Feb-21,155.026,143.71,156.868,143.683,121.13M,7.87%
4-Feb-21,143.71,155.929,158.212,142.984,128.83M,-7.84%
3-Feb-21,155.941,141.972,156.106,141.972,132.28M,9.88%
2-Feb-21,141.916,131.99,145.872,131.914,122.30M,7.47%
1-Feb-21,132.049,129.401,136.547,126.002,109.98M,2.05%
31-Jan-21,129.4,133.378,134.89,125.701,105.17M,-2.96%
30-Jan-21,133.349,134.673,136.23,128.033,108.48M,-0.98%
29-Jan-21,134.673,133.26,145.415,131.064,140.22M,1.09%
28-Jan-21,133.217,122.439,135.801,120.933,113.51M,8.80%
27-Jan-21,122.44,134.682,134.908,118.291,109.78M,-9.11%
26-Jan-21,134.709,137.143,139.706,128.372,85.25M,-1.75%
25-Jan-21,137.11,141.008,147.608,136.652,90.83M,-2.74%
24-Jan-21,140.97,137.65,142.62,133.811,80.37M,2.42%
23-Jan-21,137.642,137.66,143.46,135.08,114.54M,-0.13%
22-Jan-21,137.821,129.77,141.81,122.881,350.07M,6.39%
21-Jan-21,129.542,149.72,150.219,125.723,382.38M,-13.47%
20-Jan-21,149.71,151.872,156.131,138.472,384.74M,-1.44%
19-Jan-21,151.893,152.03,166.052,150.254,365.45M,-0.04%
18-Jan-21,151.949,142.878,154.896,138.54,316.05M,6.35%
17-Jan-21,142.881,143.541,146.948,136.371,325.28M,-0.45%
16-Jan-21,143.531,143.77,152.558,139.401,344.24M,-0.17%
15-Jan-21,143.772,152.548,155.621,130.56,387.07M,-5.79%
14-Jan-21,152.611,147.381,156.862,143.742,334.66M,3.58%
13-Jan-21,147.34,133.418,148.419,126.005,356.74M,10.46%
12-Jan-21,133.39,138.889,146.727,128.189,468.78M,-4.01%
11-Jan-21,138.968,170.201,170.548,112.897,705.72M,-18.33%
10-Jan-21,170.162,177.187,185.671,162.1,453.61M,-3.96%
9-Jan-21,177.179,172.229,178.696,163.388,393.49M,2.91%
8-Jan-21,172.169,169.382,181.849,150.063,514.38M,1.56%
7-Jan-21,169.531,168.875,181.041,162.204,423.00M,0.45%
6-Jan-21,168.764,158.556,169.643,155.038,366.22M,6.52%
5-Jan-21,158.432,155.461,162.548,146.542,383.44M,1.87%
4-Jan-21,155.518,161.31,173.625,140.003,519.23M,-3.50%
3-Jan-21,161.151,136.932,164.398,135.401,394.35M,17.82%
2-Jan-21,136.781,126.232,140.646,123.153,283.31M,8.30%
1-Jan-21,126.302,124.162,133.919,122.943,257.82M,1.72%
