time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,GasLmtBlk,GasLmtBlkMean,GasLmtTx,GasLmtTxMean,GasUsedTx,GasUsedTxMean,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
8/19/2015,1592,5337,11007,12297,1162,9955,11574,139,8158,14050,12478,12063,11383,7923,117,9848,947,10694,4980,4,8075,132,9930,1057,0,10982,5232,7,1614334935,5192,653.3210709,24361146.58,3.4798352,3.06957767,90042355.91,,79426751.34,25875465.57,4.44708E+12,4.41957E+12,0.00000455,0.004753836,0.005894756,0.001214039,0.001505408,15.43095067,19.13437883,230176.7997,285419.2316,309483.5604,383759.6149,256,16310889881,3141542.735,165835036,51089.04375,91746712,28264.54467,0.265572407,27282.03125,13.71337658,0.037570895,33829.71875,27282.03125,33829.71875,0.852350698,70.25608785,,61.97319876,,0.005457308,1.24,,,1.084186569,0.004975938,1.171942823,1.084186569,462976.6274,1.189667453,102787.268,127456.2123,1.475187642,27297.4622,33848.85313,6.90947E-05,19646085.95,19646085.95,4067718.798,19646085.95,19646085.95,19646085.95,19646085.95,19646085.95,19646085.95,18796043.94,19646085.95,19646085.95,27.055208,71763914.01,72614644.72,72614802.4,61893278.18,72611882.12,72614785.72,42203441.36,72559639.36,72614803.12,72614800.35,72614769.57,72614349.87,72610933.23,72539129.53,40324653.24,60040277.43,71448192.15,14793698.16,72614625.42,72611689.81,72553189.33,41654120.41,61065571.78,0,71682592.01,17474659.1,38624653.24,63419254.23,42275889.99,72614803.16,176264328.2,64053831.72,3246,0.037569444,3214,1033573.109,1281630.655,449.8005842,557.7527244,5.856575764,7.262153947,0.56496112,,,,
8/20/2015,1378,5349,11333,12675,1165,10079,11930,139,8184,14229,12870,12438,11734,7936,117,9946,946,11003,4991,4,8249,150,10107,1234,1,11357,5436,9,1614334935,4024,650.0931909,30062300.04,3.98691003,3.51700683,110537252,,97509165.71,27725043.04,4.35898E+12,4.46911E+12,0.00000262,0.002976798,0.004530092,0.001184488,0.001802553,6.855566943,10.43280177,67196.05893,102258.9625,105857.7365,161094.3035,203,12641682449,3141571.185,151641540,65845.21928,63112713,27404.56492,0.208179649,21057.03125,10.58129743,0.028989856,32044.59016,21057.03125,32044.59016,0.852232933,181.9441914,,160.4999761,,0.00646134,1.5218,,,1.24,0.005457308,1.16175,1.24,495031.6503,1.17107982,101181.2964,153977.6969,1.782149269,21063.88682,32055.02296,8.28561E-05,19754435.56,19754435.56,6772971.838,19754435.56,19754435.56,19754435.56,19754435.56,19754435.56,19754435.56,18836089.3,19754435.56,19754435.56,27.196533,71782366.63,72635690.36,72635859.37,61902672.19,72632350.19,72635842.29,42147998.09,72578429.3,72635860.15,72635857.29,72635825.75,72635379.52,72631173.6,72556836.42,40270423.48,60011741.87,71465686.01,14740400.46,72635707.14,72632544.34,72582918.26,42908121.12,62377675.84,7750971.431,71842171.08,18798089.35,38570423.48,63506686.07,42362548.72,72635860.19,171555727.3,64074888.76,2303,0.026655093,2262,399220.5501,607533.8332,209.6533438,319.0504585,5,7.609,0.571326288,,,,
8/21/2015,1613,5345,11170,12546,1167,10028,11779,138,8194,14468,12779,12305,11577,7945,117,9919,948,10832,4980,4,8225,145,10038,1196,1,11183,5384,7,1614334935,5088,667.5852987,28595586.02,3.77588797,3.33101962,104334703.9,,92042176.25,27631832.49,4.54316E+12,4.41525E+12,0.00000231,0.002004348,0.002878004,0.00105,0.001507674,7.855041725,11.27889731,204075.2323,293027.5446,215760.0163,309805.4923,297,15984422327,3141592.438,213260769,54417.13932,106379973,27144.67288,0.26000035,26690.9375,13.40744584,0.036732728,38324.98334,26690.9375,38324.98334,0.852362429,134.1970087,,118.3861579,,0.006167853,1.43588,,,1.5218,0.00646134,1.321579357,1.5218,533367.9126,1.188513027,102687.5256,147446.9642,1.706562086,26698.79254,38336.26223,7.42339E-05,19915024.95,19915024.95,6604088.632,19915024.95,19915024.95,19915024.95,19915024.95,19915024.95,19915024.95,18910569.81,19915024.95,19915024.95,27.40755,71803690.63,72662379.9,72662550.15,61934828.58,72659397.32,72662532.34,42058638.39,72605973.87,72662551.08,72662548.04,72662515.2,72662061.82,72658427.88,72584203.57,40272731.24,60043665.29,71480259.3,14740471.2,72662389.26,72659468.67,72608174.38,42554678.96,62139771.05,7750971.431,71831285.68,17500137.11,38572731.24,63659518.66,42484678.96,72662551.12,169468002.6,64101579.69,3919,0.045358796,3914,541461.7793,777474.1397,154.3511043,221.6296637,5,7.1794,0.579430614,,,,
8/22/2015,1594,5342,11245,12675,1166,10057,11868,139,8200,14693,12930,12424,11666,7951,115,9942,951,10894,4979,5,8210,140,10064,1175,1,11254,5354,7,1614334936,5271,648.0377537,28244235.5,3.64363585,3.21451192,101766142.2,,89780782.23,27929833.38,5.12729E+12,4.82834E+12,0.00001246,0.011888006,0.016643208,0.001151962,0.001612746,42.54717183,59.56604056,90420.61935,126588.8671,93438.32618,130813.6567,177,16559336990,3141593.054,262934529,73465.92037,90744195,25354.6228,0.294632621,27550.46875,13.83396208,0.037901266,38570.65625,27550.46875,38570.65625,0.852447929,165.817333,,146.2884367,,0.006070088,1.4,,,1.43588,0.006167853,1.23043,1.43588,571998.1349,1.083938394,93652.27725,131113.1882,1.517513752,27593.01592,38630.22229,7.67712E-05,20174453.93,20174453.93,3895134.456,20174453.93,20174453.93,20174453.93,20174453.93,20174453.93,20174453.93,18913233.27,20174453.93,20174453.93,27.754059,71828630.98,72689926.81,72690100.53,61964526.55,72686827.03,72690081.64,42159631.07,72633124.97,72690101.55,72690098.33,72690064.45,72689597.18,72685798.64,72611393.55,40101835.02,60115145.32,71507594.11,15727960.87,72689933.29,72686877.46,72633846.38,42232079.71,62029562.25,7750971.431,71837253.62,17597440.87,38601835.02,63810576.13,42653582.9,72690101.59,168961861.5,64129130.16,3579,0.041423611,3592,438374.5673,613724.3943,173.8030382,243.3242535,4.412730731,6.177823023,0.587799524,,,,
8/23/2015,1794,5341,11324,12844,1169,10086,11991,138,8211,14982,13092,12590,11782,7959,115,9959,953,10955,4977,5,8200,138,10079,1163,1,11317,5326,7,1614334936,5013,680.5922601,27580579,3.49516511,3.08367574,98167082.24,,86609770.81,28086536.41,5.05217E+12,5.13835E+12,0.00000236,0.001921186,0.002593601,0.00105,0.0014175,8.049767673,10.86718636,108454.6496,146413.7769,147258.037,198798.35,170,15748819797,3141595.81,256578326,61235.87733,117802449,28115.14296,0.29808919,26255.625,13.17901981,0.036106904,35445.09375,26255.625,35445.09375,0.852438494,157.8674863,,139.2815849,,0.005903625,1.35,,,1.4,0.006070088,1.208502793,1.4,607454.0958,1.019754245,88106.76679,118944.1352,1.376668231,26263.67477,35455.96094,8.10899E-05,20430058.52,20430058.52,3952474.96,20430058.52,20430058.52,20430058.52,20430058.52,20430058.52,20430058.52,16648920.15,20430058.52,20430058.52,28.095547,71850260.2,72716170.07,72716356.18,61986222.01,72712881,72716335.55,42115645.72,72658955.66,72716357.17,72716353.95,72716317.79,72715824.52,72711750.76,72637009.61,40143841.21,60130777.64,71528483.38,15743986.77,72716164.92,72712829.59,72658148.18,42115645.72,61942008.35,7750971.431,71839241.7,17613466.77,38643841.21,63963487.14,42868767.74,72716357.22,168536665.2,64155385.79,4190,0.04849537,4107,460616.4255,621832.1744,122.9870606,166.0325318,3.93334289,5.310012902,0.594533564,,,,
8/24/2015,1622,5353,11378,12939,1170,10126,12072,138,8250,15135,13188,12684,11854,7984,115,9998,956,11006,4987,5,8158,131,10097,1062,0,11339,5246,7,1614334936,5184,672.5474537,25375181.95,3.24203363,2.8604891,90059598.59,,79460773.52,27778736.7,5.27073E+12,5.17912E+12,0.00000255,0.002002772,0.002479512,0.00105,0.001299942,8.87628542,10.9891964,126380.8839,156464.5895,141381.0894,175035.4439,166,16286025884,3141594.499,213381509,48145.64734,97648912,22032.69675,0.310769918,27333.28125,13.71479449,0.037574779,33839.69552,27333.28125,33839.69552,0.852168211,192.1937489,,169.5750835,,0.005841026,1.23804,,,1.35,0.005903625,1.2185,1.35,641304.7805,1.018310135,87981.99565,108925.2299,1.260708679,27342.15754,33850.68472,8.08552E-05,20496253.71,20496253.71,3887533.085,20496253.71,20496253.71,20496253.71,20496253.71,20496253.71,20496253.71,16394090.01,20496253.71,20496253.71,28.175988,71870455.26,72743495.09,72743689.45,61989860.6,72740218.78,72743668.55,42054003.68,72686461.48,72743690.45,72743687.21,72743649.97,72743146.87,72739073.14,72663319.92,40068751.75,60152917.24,71546877.68,15683897.31,72743465.06,72739994.7,72679328.94,41505579.91,61138539.9,0,71787579.96,17553377.31,38568751.75,64038854.5,42937516.05,72743690.5,168188418.4,64182719.07,4432,0.051296296,4428,378491.449,468587.5536,105.4370116,130.5352379,3.021101795,3.740244867,0.600728252,,,,
8/25/2015,1779,5359,11444,13051,1171,10167,12143,139,8256,15339,13324,12783,11931,7993,116,10019,958,11059,4995,5,8206,136,10138,1142,0,11415,5300,7,1614334937,5097,679.7298411,26329258.92,3.28295633,2.89673769,92505038.58,,81622417.31,28177358.82,5.4162E+12,5.17329E+12,0.00000238,0.001840819,0.002340031,0.00105,0.00133475,8.259755825,10.49971901,101161.6913,128595.7303,58245.28216,74040.82022,157,16012701267,3141593.343,283719894,63231.53421,114480057,25513.71897,0.305265965,26736.09375,13.41021989,0.036740328,33986.65501,26736.09375,33986.65501,0.852192487,199.3760058,,175.9207044,,0.005709235,1.27119,,,1.23804,0.005841026,1.087255157,1.23804,675301.9352,1.014004718,87610.00764,111368.9656,1.288992658,26744.35351,33997.15473,8.16547E-05,20712292.35,20712292.35,3914126.118,20712292.35,20712292.35,20712292.35,20712292.35,20712292.35,20712292.35,7771158.678,20712292.35,20712292.35,28.462513,71896266.27,72770228.24,72770425.45,62014410.84,72766915.39,72770403.76,42058658.77,72712705.14,72770426.54,72770423.1,72770385.7,72769867.03,72765611.4,72689725.15,40059681.93,60185260.39,71574265.96,15709055.28,72770206.17,72766696.23,72708915.68,41829858.82,61794151.19,0,71851577.24,17578535.28,38459681.93,64157203.06,43000616.24,72770426.59,168459834.8,64209455.16,4487,0.05193287,4323,364990.8939,463972.7745,95.04180503,120.8161921,3.72772149,4.738642281,0.606153596,,,,
8/26/2015,1715,5366,11478,13123,1167,10194,12185,139,8267,15498,13404,12844,11968,8005,115,10049,953,11091,5001,5,8151,128,10138,1047,0,11424,5223,7,1614334937,5003,668.6524086,24586352.76,3.0647458,2.70432767,85899946.18,,75797999.89,28028408.18,5.82146E+12,5.5873E+12,0.00000223,0.001792043,0.00211461,0.00105,0.001239,7.447729279,8.788320549,135907.7635,160371.1609,106883.0727,126122.0258,185,15717390890,3141593.222,278230718,66946.75602,99511209,23943.98677,0.323633506,26137.96875,13.10550663,0.035905498,30842.80313,26137.96875,30842.80313,0.851835795,182.8334981,,161.332039,,0.005218544,1.18,,,1.27119,0.005709235,1.012167183,1.27119,706153.5267,0.935036024,80787.1125,95328.79275,1.103342509,26145.41648,30851.59145,8.11971E-05,20835892.17,20835892.17,3817664.121,20835892.17,20835892.17,20835892.17,20835892.17,20835892.17,20835892.17,7736021.32,20835892.17,20835892.17,28.622082,71919825.41,72796364.28,72796563.38,62010719.45,72793063.75,72796541.29,42109819.44,72738268.01,72796564.51,72796560.93,72796522.85,72796001.73,72791779.85,72715455.28,40036213.88,60172658.08,71597296.92,15788359.45,72796321.85,72792622.96,72729171.48,41232798.15,61059500.3,0,71807157.9,17657839.45,38536213.88,64251822.72,43114972.94,72796564.56,167892024.7,64235593.13,4156,0.048101852,4096,398157.6971,469826.0826,109.9568945,129.7491355,2.94555479,3.475754652,0.612122832,,,,
8/27/2015,1751,5363,11554,13237,1167,10222,12285,140,8271,15679,13551,12952,12071,8008,115,10084,953,11156,4995,5,8133,125,10160,1038,0,11473,5188,7,1614334937,4708,707.9290569,23747633.66,2.96609185,2.61739307,82758264.32,,73029062.73,27901450.27,6.06179E+12,5.92531E+12,0.0000026,0.001551156,0.001762827,0.00105,0.001193283,8.670963043,9.85420266,92281.84354,104874.6239,76998.84639,87506.10897,141,14790653833,3141600.219,322887780,57761.678,147888097,26455.83131,0.322899375,24532.8125,12.29654164,0.033689155,27880.56009,24532.8125,27880.56009,0.852113382,329.0925624,,290.4038839,,0.005052283,1.13646,,,1.18,0.005218544,1.014471472,1.18,734043.941,0.879670168,76003.50252,86374.94047,0.999709959,24541.48346,27890.4143,8.4057E-05,20896145.63,20896145.63,3750923.788,20896145.63,20896145.63,20896145.63,20896145.63,20896145.63,20896145.63,7521214.793,20896145.63,20896145.63,28.695181,71942456.16,72820884.69,72821096.04,62051831.56,72817461.17,72821073.68,42191169.82,72761726.11,72821097.32,72821093.54,72821055.45,72820511.57,72816226.79,72738769.77,40036913.87,60213797.7,71617356.51,15789059.44,72820818.98,72816960.52,72750706.09,40976408.2,61023674.12,0,71802342.59,17658539.44,38536913.87,64381232.25,43258751.39,72821097.37,170273062,64260125.94,5590,0.064699074,5517,221278.466,251474.1254,50.17429602,57.02108045,2.546358423,2.893834494,0.615717868,,,,
8/28/2015,1697,5360,11586,13316,1164,10236,12326,140,8271,15814,13639,13017,12107,8009,116,10106,950,11178,4993,5,8230,137,10224,1144,1,11568,5319,7,1614334938,4653,690.8800774,27180687.16,3.29829906,2.91067439,94334692.68,,83248234.67,28601012.55,6.30901E+12,6.25087E+12,0.00000309,0.002085992,0.002701359,0.00105,0.00135975,9.925148371,12.85306714,90122.71454,116708.9153,69713.67399,90279.20782,120,14617846842,3141596.141,375692135,78960.09563,111903559,23519.033,0.336605813,24225.15625,12.13829759,0.03325561,31371.57734,24225.15625,31371.57734,0.851910008,277.6743166,,245.04131,,0.00557779,1.295,,,1.13646,0.005052283,1.027708992,1.13646,765428.3714,0.833314864,71998.40427,93237.93353,1.079142749,24235.0814,31384.43041,8.43026E-05,20988947.62,20988947.62,3819385.655,20988947.62,20988947.62,20988947.62,20988947.62,20988947.62,20988947.62,4660843.254,20988947.62,20988947.62,28.813034,71965052.39,72845108.79,72845321.15,62057659.32,72841663.6,72845298.27,42213270.54,72785418.49,72845322.47,72845318.53,72845279.57,72844725.89,72840498.15,72762554.91,40136881.98,60220707.76,71640528.1,15756954.49,72845095.26,72841574.67,72782344.11,41986470.61,61907544.88,7750971.431,71934368.07,17626434.49,38536881.98,64466865.7,43402354.53,72845322.53,168900861.6,64284351.1,4758,0.055069444,4710,262340.8727,339731.4301,64.747205,83.84763047,2.712719316,3.512971514,0.619699503,,,,
8/29/2015,1537,5368,11612,13372,1168,10269,12358,139,8294,15910,13707,13056,12135,8022,115,10132,951,11204,4995,5,8173,128,10217,1046,0,11554,5223,7,1614334938,4329,682.036498,24995144.28,3.02115454,2.66621037,85911192.24,,75817806.92,28436543.41,6.72885E+12,6.65765E+12,0.00000187,0.001330624,0.001568805,0.00105,0.00123795,5.507451526,6.493285349,47609.75556,56131.90181,47554.38769,56066.62309,132,13599957416,3141593.305,281324261,67969.13771,99107570,23944.81034,0.333576123,22525,11.28292557,0.030912125,26556.975,22525,26556.975,0.851885472,179.7244304,,158.6092779,,0.005129963,1.179,,,1.295,0.00557779,1.063603225,1.295,791991.8397,0.781739892,67542.32668,79632.40316,0.921671333,22530.50745,26563.46829,8.28424E-05,21200292.01,21200292.01,3940850.781,21200292.01,21200292.01,21200292.01,21200292.01,21200292.01,21200292.01,4671343.449,21200292.01,21200292.01,29.094165,71985881.51,72867632.7,72867846.1,62075060.72,72864248.09,72867822.84,42147304.16,72807444.34,72867847.47,72867843.32,72867803.75,72867249.99,72863026.43,72783683.87,40080581.37,60211069.29,71655754.47,15832726.94,72867586.93,72863835.91,72797945.16,41277165.64,61107488.62,0,71871310.64,17702206.94,38580581.37,64510350.4,43449250.06,72867847.53,166111523.9,64306876.1,4139,0.047905093,4101,405442.0836,478016.2165,105.544711,124.4372142,3.24884934,3.830393372,0.625447993,,,,
8/30/2015,1768,5362,11664,13471,1167,10278,12432,140,8302,16072,13811,13144,12205,8032,115,10140,953,11238,4990,5,8275,138,10266,1155,1,11650,5332,7,1614334938,4155,688.9364621,28064518.29,3.30712308,2.9186959,96213877.48,,84913395.19,29092923.09,6.96957E+12,6.7809E+12,0.00000197,0.001232321,0.001626664,0.00105,0.001386,5.634173742,7.43710934,129107.9283,170422.4654,80385.56314,106108.9433,122,13053322468,3141593.855,269784958,59008.08355,102643603,22450.48185,0.326130346,21453.59375,10.74308794,0.029433118,28318.74375,21453.59375,28318.74375,0.851963376,217.5303387,,191.9810333,,0.0057637,1.32,,,1.179,0.005129963,1.04167,1.179,820318.0205,0.761568791,65799.54358,86855.39753,1.005270805,21459.22792,28326.18086,8.58791E-05,21260998.7,21260998.7,4060113.276,21260998.7,21260998.7,21150471.38,21260998.7,21260998.7,21260998.7,4720912.541,21260998.7,21260998.7,29.168888,72002599.52,72889077.29,72889299.67,62099015.09,72885561.56,72889276.04,42245444.1,72828951.64,72889301.06,72889296.79,72889256.65,72888678.75,72884328.82,72805303.45,40093066.72,60259928.26,71673555.32,15845213.29,72889066.85,72885472.68,72826940.88,42095444.16,62009807.35,7750971.431,71980333.5,17714693.29,38593066.72,64611684.29,43544553.83,72889301.12,163358158.5,64328329.69,4572,0.052916667,4508,335076.4844,442300.9594,92.28726736,121.8191929,2.230394383,2.944120586,0.630971615,,,,
8/31/2015,1662,5364,11700,13537,1168,10296,12480,139,8305,16189,13885,13204,12254,8035,116,10150,954,11270,4988,5,8274,136,10281,1151,1,11683,5325,7,1614334939,4122,730.6513828,27845088.78,3.27217355,2.88796349,95258420.9,,84073426.12,29111665.2,7.46628E+12,7.21376E+12,0.00000247,0.001428894,0.001866864,0.00105,0.001371836,7.424533814,9.700227674,156844.6042,204919.0438,132062.6028,172541.1112,141,12949648245,3141593.461,322708725,62107.14492,129040364,24834.55812,0.344156835,21293.4375,10.65977412,0.029204861,27820.08903,21293.4375,27820.08903,0.852089397,251.2733213,,221.7694647,,0.005663501,1.30651,,,1.32,0.0057637,1.19589,1.32,848147.8098,0.716352924,61892.89267,80863.6832,0.935922259,21300.86203,27829.78926,8.63182E-05,21312572.26,21312572.26,3865432.748,21312572.26,21312572.26,21182110.93,21312572.26,21312572.26,21312572.26,4598142.747,21312572.26,21312572.26,29.231105,72025135.02,72910364.09,72910593.08,62126344.55,72906829.17,72910569.03,42192374.18,72850085.55,72910594.5,72910590.15,72910549.74,72909962.12,72905524.2,72826481.76,40215974.68,60286845.22,71692525.45,15781104.26,72910351.37,72906717.47,72847775.92,41966574.23,61999088.46,7750971.431,71996058.17,17650584.26,38615974.68,64679376.55,43622232.5,72910594.56,160142461,64349623.13,5196,0.060138889,5137,290164.4878,379102.8049,75.01034069,98.00176022,1.656071373,2.163673809,0.63607228,,,,
9/1/2015,1709,5371,11737,13607,1173,10322,12535,143,8312,16329,13968,13265,12305,8039,119,10176,960,11299,4996,5,8308,143,10319,1173,0,11736,5362,7,1614334939,3938,741.2826308,29091643.91,3.31858996,2.96999134,99186069.94,,88767148.8,29888016.03,7.74492E+12,7.6415E+12,0.00000269,0.001522175,0.002070159,0.00105,0.001428,7.843769856,10.667527,220873.7858,300388.3487,93975.47925,127806.6518,126,12371622148,3141600.342,335133033,65036.49001,140186844,27204.89889,0.348326154,20339.21875,10.17924008,0.027888329,27661.3375,20339.21875,27661.3375,0.851970745,32.21237358,,28.82865064,,0.005966075,1.36,,,1.30651,0.005663501,1.18214,1.30651,875819.8148,0.676085921,58413.82357,79442.80005,0.919476852,20347.06252,27672.00503,8.72678E-05,21390914.64,21390914.64,11226889.65,21390914.64,21390914.64,21249522.65,21390914.64,21390914.64,21390914.64,12043086.38,21390914.64,21390914.64,29.330373,72045884.85,72930697.93,72930932.24,62135021.96,72927145.65,72930907.81,42098257.2,72869711.37,72930933.71,72930929.23,72930888.19,72930288.9,72925834.87,72845906.96,40015917.1,60302168.98,71714611.98,15007484,72930697.2,72927123.62,72869418.59,42098257.2,62135021.96,0,72039300.81,16876964,38115917.1,64730906.45,43408115.52,72930933.78,156766718.7,65269962.35,5153,0.059641204,5074,2264065.813,3079129.506,457.6547044,622.410398,1.691140017,2.299950422,0.667735151,,,,
9/2/2015,1645,5382,11798,13712,1177,10348,12611,143,8339,16453,14079,13353,12382,8058,119,10197,961,11365,5004,5,8305,141,10336,1160,0,11782,5342,7,1614334939,3577,766.2815208,28005501.55,3.21459317,2.87700394,95438206.27,,85415503.9,29689046.54,9.38847E+12,8.28395E+12,0.00000297,0.001569535,0.002053393,0.00105,0.001373695,8.153735331,10.66737596,72241.43314,94512.08505,107538.5969,140690.6891,107,11237488200,3141595.807,491501562,94610.50279,139367393,26827.21713,0.343209217,18391.09375,9.201934672,0.02521078,24060.71615,18391.09375,24060.71615,0.851558168,340.0253037,,304.3166232,,0.005700516,1.308280871,,,1.36,0.005966075,1.203431023,1.36,899891.1983,0.620479413,53609.42125,70136.18032,0.811761346,18399.24749,24071.38352,8.9628E-05,21406337.26,21406337.26,11247998.67,21406337.26,21406337.26,21253799.03,21406337.26,21406337.26,21406337.26,11911630.2,21406337.26,21406337.26,29.34412,72061178.34,72949082.64,72949323.31,62120593.46,72945433.02,72949298.74,42052445.28,72888023.58,72949324.81,72949320.14,72949279.23,72948677.71,72944075.2,72863521.18,39973582.15,60263399.75,71727669.49,14964924.87,72949070.69,72945344.03,72885487.38,41902445.33,61993136.19,0,72031367.8,16834404.87,38073582.15,64764032.25,43422303.6,72949324.87,152585022.2,65288353.44,5195,0.060127315,5140,214540.8712,280679.7177,54.03943961,70.69876512,1.339191213,1.752038246,0.671374422,,,,
