time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2/6/2013,17,70,292,346,65,214,346,38,73,346,346,346,346,346,73,346,190,346,282,70,,,,,,,,,1614006739,4191,,,,,,,,0.00001,,0.00001,,0.00015,,0.999651155,16.66649832,,0.484088834,,,,,,,,,,,1.6132E-05,99999989900,99999989900,8279387023,99999989900,99999989900,94113446172,99999989900,99999989900,99999989900,8285406652,99999989900,99999989900,100,99996105099,99999967054,99999989900,99965105399,99999554336,99999989900,99238947180,99997515424,99999989900,99999989900,99999989900,99999989900,99999989900,99999989900,99997515424,99999314336,99999957054,99996105099,,,,,,,,,99998414322,98788935785,27000000000,99999989900,99999999998,2904562047,15,0.000173611,14,6000060000,,428575714.3,,500000000,,0.918243372,,,,
2/7/2013,34,75,302,359,69,223,359,40,78,359,359,359,359,359,78,359,199,359,292,75,,,,,,,,,1614006942,2987,,,,,,,,0.00001,,0.00001,,0.00062,,0.999640955,65.74346525,,1.923405575,,,,,,,,,,,1.65097E-05,99999989900,99999989900,8329960635,99999989900,99999989900,94163454348,99999989900,99999989900,99999989900,8330449117,99999989900,99999989900,100,99996095099,99999966053,99999989900,99964085399,99999544137,99999989900,99138935682,99997465425,99999989900,99999989900,99999989900,99999989900,99999989900,99999989900,99997465425,99999304137,99999956053,99996095099,,,,,,,,,99998312902,98488935682,27000000000,99999989900,99999999998,2925622149,62,0.000717593,25,1521063569,,60842542.76,,625,,0.933454009,,,,
2/8/2013,46,75,319,379,69,236,379,40,79,379,379,379,379,379,79,379,210,379,308,75,,,,,,,,,1614007093,3553,,,,,,,,0.00001,,0.00001,,0.00079,,0.999636355,192673.753,,5637.889218,,,,,,,,,,,1.72624E-05,99999989900,99999989900,2330001866,99999989900,99999989900,94163344060,99999989900,99999989900,99999989900,8330368654,99999989900,99999989900,100,99995635089,99999964555,99999989900,99963625389,99999523815,99999989900,99138635682,99997259802,99999989900,99999989900,99999989900,99999989900,99999989900,99999989900,99997259802,99999263815,99999953555,99995635089,,,,,,,,,99998159702,98788635682,27000000000,99999989900,99999999998,2926132159,79,0.000914352,36,519012,,15806.05556,,3000,,0.933459699,,,,
2/9/2013,32,75,334,399,69,245,399,40,79,399,399,399,399,399,79,399,220,399,323,75,,,,,,,,,1614007255,3261,,,,,,,,0.00001,,0.00001,,0.00094,,0.999634955,437365.6654,,12798.81732,,,,,,,,,,,1.84922E-05,99999989900,99999989900,759640829.4,99999989900,99999989900,94163209341,99999989900,99999989900,99999989900,8330343179,99999989900,99999989900,100,99995495089,99999962554,99999989900,99963485389,99999490609,99999989900,99138585682,99997049761,99999989900,99999989900,99999989900,99999989900,99999989900,99999989900,99997049761,99999240609,99999951554,99995495089,,,,,,,,,99998009161,99038585682,27000000000,99999989900,99999999998,2926342199,94,0.001087963,30,228641.61,,7621.387,,2000,,0.933461985,,,,
2/10/2013,47,75,341,420,69,243,420,40,79,420,420,420,420,420,79,420,218,420,329,75,,,,,,,,,1614007465,4324,,,,,,,,0.00001,,0.00001,,0.00291,,0.999634725,2041482.788,,59741.65414,,,,,,,,,,,1.55997E-05,99999992900,99999992900,758860377.4,99999992900,99999992900,94163052341,99999992900,99999992900,99999992900,8330318848,99999992900,99999992900,100,99995475099,99999960537,99999992900,99963465399,99999431309,99999992900,99138585682,99997012803,99999992900,99999992900,99999992900,99999992900,99999992900,99999992900,99997012803,99999181309,99999948537,99995475099,,,,,,,,,99997972203,99313465296,36000000000,99999992900,99999999998,2926385187,291,0.003368056,32,48984,,1530.75,,300,,0.933462447,,,,
2/11/2013,76,75,351,435,69,247,435,40,78,435,435,435,435,435,78,435,222,435,339,75,,,,,,,,,1614007615,4817,,,,,,,,0.00001,,0.00001,,0.00311,,0.999634404,821412.255,,24038.36309,,,,,,,,,,,1.66126E-05,99999992900,99999992900,80985517.9,99999992900,99999992900,94162456140,99999992900,99999992900,99999992900,8330379055,99999992900,99999992900,100,99995443002,99999958636,99999992900,99963433302,99999394848,99999992900,99138585682,99996855901,99999992900,99999992900,99999992900,99999992900,99999992900,99999992900,99996855901,99999144848,99999946636,99995443002,,,,,,,,,99997890049,99373433199,36000000000,99999992900,99999999997,2926467341,311,0.003599537,72,121741.54,,1700.576944,,300,,0.933463672,,,,
2/12/2013,65,76,357,456,69,247,456,40,79,456,456,456,456,456,79,456,222,456,343,76,,,,,,,,,1614007788,4629,,,,,,,,0.00001,,0.00001,,0.00448,,0.99963425,96777.0706,,2832.165083,,,,,,,,,,,1.74333E-05,99999994800,99999994800,764573951.6,99999994800,99999994800,94162458040,99999994800,99999994800,99999994800,8335274890,99999994800,99999994800,100,99995429483,99999954657,99999994800,99963419783,99999367203,99999994800,99138585382,99996748304,99999994800,99999994800,99999994800,99999994800,99999994800,99999994800,99996748304,99999117203,99999940657,99995429483,,,,,,,,,99997838560,99483419683,36000000000,99999994800,99999999997,2926483430,448,0.005185185,65,1033302.56,,15900.19323,,100,,0.933473989,,,,
2/13/2013,38,76,360,461,69,250,461,40,80,461,461,461,461,461,80,461,224,461,348,76,,,,,,,,,1614007937,4504,,,,,,,,0.00001,,0.00001,,0.00219,,0.999633132,792883.0442,,23204.55773,,,,,,,,,,,1.7261E-05,99999995300,99999995300,764247576.6,99999995300,99999995300,94162468340,99999995300,99999995300,99999995300,8335234390,99999995300,99999995300,100,99995318183,99999953052,99999995300,99963308483,99999373904,99999995300,99138584782,99996732282,99999995300,99999995300,99999995300,99999995300,99999995300,99999995300,99996732282,99999113904,99999941052,99995318183,,,,,,,,,99997805960,99533308383,36000000000,99999995300,99999999997,2926605230,219,0.002534722,16,126122,,7882.625,,350.5,,0.933475246,,,,
2/14/2013,34,76,363,471,69,251,471,40,81,471,471,471,471,471,81,471,225,471,351,76,,,,,,,,,1614008072,4701,,,,,,,,0.00001,,0.00001,,0.00672,,0.999631833,748250.9271,,21899.32375,,,,,,,,,,,1.78053E-05,99999995150,99999995150,763731556.6,99999995150,99999995150,94162988215,99999995150,99999995150,99999995150,2335804265,99999995150,99999995150,100,99995197473,99999950601,99999995150,99963178473,99999354160,99999995150,99138584782,99996711572,99999995150,99999995150,99999995150,99999995150,99999995150,99999995150,99996711572,99999094160,99999938601,99995197473,,,,,,,,,99997750218,99583178373,36000000000,99999995150,99999999997,2926735122,672,0.007777778,19,133645,,7041.842105,,300,,0.933476585,,,,
2/15/2013,46,76,368,481,69,254,481,40,82,481,481,481,481,481,82,481,229,481,356,76,,,,,,,,,1614008206,4676,,,,,,,,0.00001,,0.00001,,0.00311,,0.999626133,173817.8131,,5088.178004,,,,,,,,,,,1.80778E-05,99999995161,99999995161,773538559.6,99999995161,99999995161,94172956456,99999995161,99999995161,99999995161,775752198.5,99999995161,99999995161,100,99994627173,99999949119,99999995161,99962608473,99999344361,99999995161,99138584782,99996641272,99999995161,99999995161,99999995161,99999995161,99999995161,99999995161,99996641272,99999094361,99999937119,99994627173,,,,,,,,,99997637923,99632608373,36000000000,99999995161,99999999996,2927305128,311,0.003599537,32,575315,,17978.9375,,200,,0.933482338,,,,
2/16/2013,41,76,371,487,69,250,487,40,82,487,487,487,487,487,82,487,226,487,357,76,,,,,,,,,1614008407,4897,,,,,,,,0.00001,,0.00001,,0.00256,,0.999626133,10359473.24,,303253.4164,,,,,,,,,,,1.88292E-05,99999995161,99999995161,772916118.5,99999995161,99999995161,94172944743,99999995161,99999995161,99999995161,775571060.5,99999995161,99999995161,100,99994627173,99999947528,99999995161,99962608473,99999317310,99999995161,99138584682,99996641272,99999995161,99999995161,99999995161,99999995161,99999995161,99999995161,99996641272,99999077310,99999933528,99994627173,,,,,,,,,99997647673,99632608373,36000000000,99999995161,99999999996,2927305228,256,0.002962963,16,9653,,603.3125,,300,,0.933482435,,,,
2/17/2013,19,78,373,490,71,252,490,41,84,490,490,490,490,490,84,490,227,490,359,78,,,,,,,,,1614008546,4787,,,,,,,,0.00001,,0.00001,,0.00287,,0.999626133,166.6664225,,5.045501566,,,,,,,,,,,1.88292E-05,99999995161,99999995161,689872044.2,99999995161,99999995161,94172893487,99999995161,99999995161,99999995161,775420834.5,99999995161,99999995161,100,99994627173,99999946678,99999995161,99962608473,99999317310,99999995161,99060000000,99996641272,99999995161,99999995161,99999995161,99999995161,99999995161,99999995161,99996641272,99999067310,99999932678,99994627173,,,,,,,,,99997547974,99582608373,36000000000,99999995161,99999999996,3027305228,287,0.003321759,4,600000850,,150000212.5,,50000250,,0.939482443,,,,
2/18/2013,27,78,375,493,71,253,493,41,84,493,493,493,493,493,84,493,228,493,361,78,,,,,,,,,1614008694,4537,,,,,,,,0.00001,,0.00001,,0.00083,,0.999626033,4481246.215,,135661.9038,,,,,,,,,,,1.90514E-05,99999995161,99999995161,767764258.7,99999995161,99999995161,94172891870,99999995161,99999995161,99999995161,775384432.4,99999995161,99999995161,100,99994617173,99999946371,99999995161,99962598473,99999309310,99999995161,99060000000,99996631272,99999995161,99999995161,99999995161,99999995161,99999995161,99999995161,99996631272,99999059310,99999932371,99994617173,,,,,,,,,99997527974,99582598373,36000000000,99999995161,99999999996,3027325228,83,0.000960648,24,22315.22,,929.8008333,,1,,0.939482667,,,,
2/19/2013,25,78,379,499,71,255,499,41,84,499,499,499,499,499,84,499,230,499,365,78,,,,,,,,,1614008919,5297,,,,,,,,0.00001,,0.00001,,0.00255,,0.999626033,3562775.943,,107857.604,,,,,,,,,,,1.91059E-05,99999995161,99999995161,79187899.67,99999995161,99999995161,94172853204,99999995161,99999995161,99999995161,775010769.4,99999995161,99999995161,100,99994617171,99999945771,99999995161,99962598473,99999307347,99999995161,99060000000,99996631270,99999995161,99999995161,99999995161,99999995161,99999995161,99999995161,99996631270,99999057347,99999931771,99994617171,,,,,,,,,99997517920,99582598373,36000000000,99999995161,99999999996,3027347228,255,0.002951389,24,28068,,1169.5,,10,,0.939482947,,,,
2/20/2013,62,80,396,520,71,274,520,41,87,520,520,520,520,520,87,520,250,520,382,80,,,,,,,,,1614009039,4856,,,,,,,,0.00001,,0.00001,,0.00211,,0.999565533,13355.62011,,404.6482274,,,,,,,,,,,1.47379E-05,99999995161,99999995161,157125162.7,99999995161,99999995161,94172743204,99999995161,99999995161,99999995161,773743603.4,99999995161,99999995161,100,99993167171,99999944965,99999995161,99956548473,99999331954,99999995161,99060000000,99995353520,99999995161,99999995161,99999995161,99999995161,99999995161,99999995161,99995353520,99999091954,99999930965,99993167171,,,,,,,,,99996187735,99716548373,45000000000,99999995161,99999999996,3029797228,211,0.00244213,74,7487484.246,,101189.3141,,847.5,,0.939557827,,,,
2/21/2013,318,79,628,754,71,518,754,41,101,754,754,754,754,754,101,754,499,754,613,79,,,,,,,,,1614009154,4886,,,,,,,,0.00001,,0.00001,,0.00926,,0.999465602,4323.103026,,131.5105526,,,,,,,,,,,8.90097E-06,99999988259,99999988259,156382258.6,99999988259,99999988259,94172475102,99999988259,99999988259,99999988259,772647112.4,99999988259,99999988259,100,99979966976,99999940216,99999988259,99946548472,99999427498,99999988259,99060000000,99984195434,99999988259,99999988259,99999988259,99999988259,99999988259,99999988259,99984195434,99999237498,99999925216,99979966976,,,,,,,,,99984095434,99975546172,63000000000,99999988259,99999999995,3042040321,926,0.010717593,346,23131530.21,,66854.74049,,50000,,0.93978921,,,,
2/22/2013,91,84,629,770,71,521,770,41,107,770,770,770,770,770,106,770,498,770,614,84,,,,,,,,,1614009296,5140,,,,,,,,0.00001,,0.00001,,0.01262,,0.999415601,19089.88693,,581.6766388,,,,,,,,,,,8.79127E-06,99999988358,99999988358,152892501.5,99999988358,99999988358,94172404201,99999988358,99999988358,99999988358,770773808.4,99999988358,99999988358,100,99980185352,99999935181,99999988358,99941548472,99999434508,99999988358,99060000000,99984583218,99999988358,99999988358,99999988358,99999988358,99999988358,99999988358,99984483218,99999204508,99999920181,99980185352,,,,,,,,,99983883218,99972946174,63000000000,99999988358,99999999995,3047040421,1262,0.014606481,64,5238375.1,,81856.70469,,300,,0.939841597,,,,
2/23/2013,314,84,835,995,71,730,995,41,110,995,995,995,995,995,109,995,707,995,819,84,,,,,,,,,1614009479,5034,,,,,,,,0.00001,,0.00001,,0.01736,,0.999215591,3121.192245,,95.46296846,,,,,,,,,,,6.30189E-06,99999989358,99999989358,143207133.1,99999989358,99999989358,94172069108,99999989358,99999989358,99999989358,764432795.6,99999989358,99999989358,100,99968685002,99999928466,99999989358,99921548472,99999486467,99999989358,99060000000,99973821874,99999989358,99999989358,99999989358,99999989358,99999989358,99999989358,99973721874,99999256467,99999912466,99968685002,,,,,,,,,99972821873,99972721861,79800000000,99999989358,99999999993,3058541442,1736,0.020092593,420,32039035.57,,76283.66802,,50000,,0.940161979,,,,
2/24/2013,99,83,853,1005,71,730,1005,41,112,1005,1005,1005,1005,1005,110,1005,710,1005,837,83,,,,,,,,,1614009618,5152,,,,,,,,0.00001,,0.00001,,0.00695,,0.999205583,15273.78618,,467.3079862,,,,,,,,,,,6.72773E-06,99999990158,99999990158,142706670.1,99999990158,99999990158,94172039908,99999990158,99999990158,99999990158,765912815.6,99999990158,99999990158,100,99966676430,99999932199,99999990158,99920548472,99999439830,99999990158,99060000000,99973874441,99999990158,99999990158,99999990158,99999990158,99999990158,99999990158,99973674441,99999239830,99999916199,99966676430,,,,,,,,,99972673879,99972673879,81800000000,99999990158,99999999993,3059542242,695,0.008043981,141,6547164.466,,54977.85763,,200,,0.94023949,,,,
2/25/2013,232,83,1009,1170,71,892,1170,41,112,1170,1170,1170,1170,1170,111,1170,872,1170,993,83,,,,,,,,,1614009747,4561,,,,,,,,0.00001,,0.00001,,0.0059,,0.999204883,14412.78768,,441.9223224,,,,,,,,,,,6.61131E-06,99999990158,99999990158,133252912.7,99999990158,99999990158,94171897505,99999990158,99999990158,99999990158,156052489.4,99999990158,99999990158,100,99960046829,99999928490,99999990158,99920478472,99999436131,99999990158,99060000000,99967409455,99999990158,99999990158,99999990158,99999990158,99999990158,99999990158,99967309455,99999236131,99999912490,99960046829,,,,,,,,,99966171356,99967854928,83800000000,99999990158,99999999993,3066181842,590,0.006828704,191,6938282.333,,36327.13263,,40000,,0.940308875,,,,
2/26/2013,223,83,1024,1288,71,907,1288,41,113,1288,1288,1288,1288,1288,112,1288,888,1288,1008,83,,,,,,,,,1614009872,4543,,,,,,,,0.00001,,0.00001,,0.00808,,0.999204882,14580.0529,,447.4592348,,,,,,,,,,,6.91528E-06,99999990158,99999990158,132465115.8,99999990158,99999990158,8355687986,99999990158,99999990158,99999990158,156989077.4,99999990158,99999990158,100,99958553207,99999897634,99999990158,99920478372,99999397449,99999990158,99060000000,99966772423,99999990158,99999990158,99999990158,99999990158,99999990158,99999990158,99966672423,99999207449,99999881634,99958553207,,,,,,,,,99965381490,99967904293,85710000000,99999990158,99999999992,3068981942,808,0.009351852,187,6858685,,36677.45989,,39800,,0.940377462,,,,
2/27/2013,300,85,1092,1497,72,963,1497,41,117,1497,1497,1497,1497,1497,116,1497,945,1497,1074,85,,,,,,,,,1614009992,4732,,,,,,,,0.00001,,0.00001,,0.01272,,0.999142471,3408.542856,,104.8353156,,,,,,,,,,,7.63526E-06,99999991358,99999991358,126049686.1,99999991358,99999991358,8345728792,99999991358,99999991358,99999991358,156988681.4,99999991358,99999991358,100,99954537244,99999852985,99999991358,99914238478,99999321669,99999991358,99060000000,99962619249,99999991358,99999991358,99999991358,99999991358,99999991358,99999991358,99962519249,99999141669,99999834985,99954537244,,,,,,,,,99960748628,99965247887,87710000000,99999991358,99999999992,3075663442,1272,0.014722222,338,29338047.25,,91075.43639,,40000,,0.940685286,,,,
2/28/2013,189,86,1122,1579,73,992,1579,41,122,1579,1579,1579,1579,1579,121,1579,974,1579,1103,86,,,,,,,,,1614010123,4793,,,,,,,,0.00001,,0.00001,,0.0214,,0.999110771,5453.367422,,168.4454512,,,,,,,,,,,7.59866E-06,99999991358,99999991358,123467566.6,99999991358,99999991358,8345637282,99999991358,99999991358,99999991358,156486974.2,99999991358,99999991358,100,99951736422,99999842033,99999991358,99911068478,99999317280,99999991358,99060000000,99961988428,99999991358,99999991358,99999991358,99999991358,99999991358,99999991358,99961888428,99999137280,99999823033,99951736422,,,,,,,,,99959258625,99964852586,88710000000,99999991358,99999999990,3088833442,2140,0.024768519,198,18337292.1,,96412.07122,,40000,,0.940876182,,,,
3/1/2013,189,86,1197,1672,72,1061,1672,41,128,1672,1672,1672,1672,1672,127,1672,1041,1672,1180,86,,,,,,,,,1614010254,4551,,,,,,,,0.00001,,0.00001,,0.00814,,0.999004274,18014.26258,,557.0883756,,,,,,,,,,,7.8624E-06,99999990358,99999990358,121413930.9,99999990358,99999990358,8345544282,99999990358,99999990358,99999990358,148882831.2,99999990358,99999990358,100,99948190839,99999834986,99999990358,99900417772,99999285022,99999990358,99060000000,99959578093,99999990358,99999990358,99999990358,99999990358,99999990358,99999990358,99959478093,99999085022,99999817986,99948190839,,,,,,,,,99955852184,99962790150,89710000000,99999990358,99999999990,3092484743,814,0.009421296,189,5551156.474,,29429.39933,,40000,,0.940931813,,,,
3/2/2013,142,86,1153,1687,72,1011,1687,41,130,1687,1687,1687,1687,1687,129,1687,990,1687,1135,86,,,,,,,,,1614010422,4573,,,,,,,,0.00001,,0.00001,,0.01203,,0.999004274,17281.0768,,534.4143695,,,,,,,,,,,8.10432E-06,99999990358,99999990358,41597019.19,99999990358,99999990358,8345523082,99999990358,99999990358,99999990358,147008658.5,99999990358,99999990358,100,99948506957,99999820907,99999990358,99900417772,99999263320,99999990358,99060000000,99961813191,99999990358,99999990358,99999990358,99999990358,99999990358,99999990358,99961713191,99999053320,99999802907,99948506957,,,,,,,,,99957350415,99964945247,89710000000,99999990358,99999999990,3092482743,1203,0.013923611,121,5786675.882,,48154.3544,,2000,,0.940990079,,,,
3/3/2013,132,86,1157,1709,72,1007,1709,41,128,1709,1709,1709,1709,1709,127,1709,985,1709,1136,86,,,,,,,,,1614010544,4678,,,,,,,,0.00001,,0.00001,,0.00882,,0.999004174,49735.40781,,1538.064025,,,,,,,,,,,8.21299E-06,99999990358,99999990358,33912280.47,99999990358,99999990358,8345398087,99999990358,99999990358,99999990358,138359690.7,99999990358,99999990358,100,99949062931,99999814151,99999990358,99900407772,99999249464,99999990358,99060000000,99962128953,99999990358,99999990358,99999990358,99999990358,99999990358,99999990358,99962028953,99999029464,99999793151,99949062931,,,,,,,,,99958008125,99965585193,90210000000,99999990358,99999999989,3092492743,882,0.010208333,80,2010639.799,,26118.65999,,500,,0.941010974,,,,
3/4/2013,359,87,1313,1956,71,1160,1956,41,135,1956,1956,1956,1956,1956,135,1956,1139,1956,1292,87,,,,,,,,,1614010675,4994,,,,,,,,0.00001,,0.00001,,0.02009,,0.998836978,4147.04729,,128.6101964,,,,,,,,,,,8.40529E-06,99999994858,99999994858,44240527.56,99999994858,99999994858,8345312087,99999994858,99999994858,99999994858,142557790.8,99999994858,99999994858,100,99942006379,99999797707,99999994858,99883692704,99999228211,99999994858,99060000000,99956793015,99999994858,99999994858,99999994858,99999994858,99999994858,99999994858,99956793015,99999018211,99999776707,99942006379,,,,,,,,,99950820318,99961519939,91210000000,99999994858,99999999988,3101247243,2009,0.023252315,400,24113541,,60370.855,,35000,,0.941252415,,,,
3/5/2013,159,87,1305,1991,71,1151,1991,41,134,1991,1991,1991,1991,1991,134,1991,1128,1991,1287,87,,,,,,,,,1614010825,4901,,,,,,,,0.00001,,0.00001,,0.01784,,0.998836978,50414.62749,,1563.890684,,,,,,,,,,,8.72394E-06,99999994858,99999994858,41606251.66,99999994858,99999994858,8345253072,99999994858,99999994858,99999994858,137267709.4,99999994858,99999994858,100,99942077603,99999784059,99999994858,99883692704,99999199147,99999994858,99060000000,99957115556,99999994858,99999994858,99999994858,99999994858,99999994858,99999994858,99957115556,99998969147,99999766059,99942077603,,,,,,,,,99951133165,99962141161,91210000000,99999994858,99999999987,3102057243,1784,0.020648148,123,1983551.2,,16127.4252,,500,,0.941272252,,,,
3/6/2013,245,88,1362,2115,71,1204,2115,41,138,2115,2115,2115,2115,2115,138,2115,1183,2115,1343,88,,,,,,,,,1614010968,5075,,,,,,,,0.00001,,0.00001,,0.03177,,0.998836978,13407.63246,,416.3831976,,,,,,,,,,,8.9161E-06,99999994858,99999994858,103171302.6,99999994858,99999994858,8345243567,99999994858,99999994858,99999994858,136974868.5,99999994858,99999994858,100,99940385912,99999768397,99999994858,99883692704,99999172704,99999994858,99060000000,99955319292,99999994858,99999994858,99999994858,99999994858,99999994858,99999994858,99955319292,99998962704,99999749397,99940385912,,,,,,,,,99948380656,99960865706,92210000000,99999994858,99999999986,3105568246,3177,0.036770833,256,7458437.957,,29331.41365,,34800,,0.941347341,,,,
3/7/2013,212,88,1413,2217,71,1265,2217,41,168,2217,2217,2217,2217,2217,168,2217,1242,2217,1411,88,,,,,,,,,1614011191,4519,,,,,,,,0.00001,,0.00001,,0.00778,,0.99873692,5633.867466,,175.2892878,,,,,,,,,,,9.19121E-06,99999998211,99999998211,197304288.6,99999998211,99999998211,8441360039,99999998211,99999998211,99999998211,229744273.9,99999998211,99999998211,100,99934629950,99999747051,99999998211,99873690204,99999146093,99999998211,99060000000,99954040117,99999998211,99999998211,99999998211,99999998211,99999998211,99999998211,99954040117,99998916093,99999745051,99934629950,,,,,,,,,99942787040,99958316199,92710000000,99999998211,99999999985,3111349100,778,0.00900463,234,17749796,,76006.82051,,35000,,0.941525165,,,,
